,acousticness,artist_name,danceability,duration_s,energy,instrumentalness,key,liveness,loudness,mode,music_genre,obtained_date,popularity,speechiness,tempo,MvOut,track_name,valence
2397,0.0019399999999999,Young Wicked,0.789,173.617,0.463,1.19e-06,A,0.0976,-13.755,Major,Country,4-Apr,39.0,0.163,141.015,MvOut.No,Coastin',0.595
2398,0.0010199999999999,Moonshine Bandits,0.668,201.667,0.728,0.00448,D,0.184,-7.086,Major,Country,4-Apr,43.0,0.0514,99.985,MvOut.No,Buried as an Outlaw,0.397
2399,0.542,Johnny Cash,0.679,183.253,0.52,0.0,G#,0.0368,-13.562,Major,Country,4-Apr,45.0,0.235,121.411,MvOut.No,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968",0.834
2400,0.0698,Granger Smith,0.522,182.867,0.872,0.000175,A,0.0368,-5.375,Major,Country,4-Apr,35.0,0.0492,169.99400000000003,MvOut.No,Likin' Love Songs,0.778
2401,0.0496,Michael Ray,0.602,200.747,0.732,1.33e-06,E,0.122,-4.742,Major,Country,4-Apr,38.0,0.0296,120.059,MvOut.No,Wish I Was Here,0.221
2402,0.258,Cole Swindell,0.525,199.427,0.618,0.0,A,0.0733,-7.469,Major,Country,4-Apr,53.0,0.0353,106.961,MvOut.No,The Ones Who Got Me Here,0.426
2403,0.00965,Billy Currington,0.602,176.16,0.785,0.0,A,0.192,-5.134,Major,Country,4-Apr,34.0,0.0298,106.961,MvOut.No,Closer Tonight,0.565
2404,0.105,Luke Bryan,0.622,176.16,0.932,2.37e-06,B,0.328,-4.66,Minor,Country,4-Apr,63.0,0.0498,108.051,MvOut.No,Rain Is A Good Thing,0.519
2405,0.0127,Gretchen Wilson,0.656,196.76,0.717,1.22e-05,C,0.0378,-4.871,Major,Country,4-Apr,53.0,0.0279,123.988,MvOut.No,Here for the Party,0.809
2406,0.0399,Dwight Yoakam,0.74,211.667,0.703,5.69e-06,A,0.0378,-11.87,Major,Country,4-Apr,52.0,0.0576,90.01799999999999,MvOut.No,Streets Of Bakersfield,0.816
2407,0.469,Ryan Adams,0.587,211.667,0.201,2.58e-05,A#,0.119,-13.299,Major,Country,4-Apr,52.0,0.0301,90.01799999999999,MvOut.No,When The Stars Go Blue,0.3
2408,0.0754,Craig Morgan,0.591,263.587,0.88,4.27e-06,B,0.0434,-4.401,Major,Country,4-Apr,42.0,0.0532,114.11,MvOut.No,This Ole Boy,0.661
2409,0.0412,Outlaw,0.662,281.281,0.642,0.0,C#,0.0832,-6.117,Minor,Country,4-Apr,45.0,0.0709,144.005,MvOut.No,Tell It to the Bottle (feat. Crucifix),0.415
2410,0.0352,Granger Smith,0.488,236.787,0.833,0.0172,B,0.34,-6.571,Major,Country,4-Apr,64.0,0.0437,174.00599999999997,MvOut.No,Backroad Song,0.751
2411,0.192,Chris Young,0.668,213.987,0.806,8.52e-06,E,0.062,-3.405,Major,Country,4-Apr,43.0,0.0293,112.99700000000001,MvOut.No,Center Of My World,0.73
2412,0.0116,Josh Abbott Band,0.561,223.451,0.89,1.55e-06,C,0.171,-5.38,Minor,Country,4-Apr,54.0,0.0482,114.01799999999999,MvOut.No,Wasn't That Drunk (feat. Carly Pearce),0.415
2413,0.0925,My Morning Jacket,0.412,321.373,0.917,0.0143,A,0.24,-7.036,Minor,Country,4-Apr,48.0,0.0525,136.85,MvOut.No,One Big Holiday,0.313
2414,0.102,Jelly Roll,0.725,213.364,0.552,0.0,A,0.0611,-8.029,Major,Country,4-Apr,47.0,0.106,139.039,MvOut.No,Bad Times Roll,0.35
2415,0.429,Miranda Lambert,0.507,227.6,0.437,5.18e-05,A#,0.195,-8.802,Major,Country,4-Apr,43.0,0.0259,133.315,MvOut.No,Love Your Memory,0.26
2416,0.268,Kenny Chesney,0.593,220.333,0.331,1.57e-05,G,0.297,-9.704,Major,Country,4-Apr,45.0,0.0272,143.423,MvOut.No,Me and You,0.262
2417,0.0337,Lauren Alaina,0.628,234.613,0.78,1.85e-06,G,0.117,-4.652,Major,Country,4-Apr,36.0,0.0263,105.022,MvOut.No,Holding The Other,0.489
2418,0.229,America,0.443,183.827,0.337,2.71e-05,A,0.359,-13.017,Major,Country,4-Apr,55.0,0.0259,86.54,MvOut.No,All My Life,0.267
2419,0.0936,Jessie James Decker,0.552,225.747,0.398,0.0,F,0.198,-6.573,Major,Country,4-Apr,38.0,0.0277,171.947,MvOut.No,All Filled Up,0.669
2420,0.00507,Brantley Gilbert,0.493,225.747,0.843,0.0,G#,0.13,-5.924,Minor,Country,4-Apr,62.0,0.0707,158.028,MvOut.No,Kick It In The Sticks,0.523
2421,0.439,Sam Hunt,0.799,285.333,0.675,0.0,D#,0.207,-5.912,Major,Country,4-Apr,44.0,0.0446,103.96600000000001,MvOut.No,House Party - Acoustic Mixtape,0.827
2422,0.286,Jason Isbell,0.408,285.333,0.446,9.64e-05,F#,0.148,-12.945,Major,Country,4-Apr,39.0,0.0351,87.939,MvOut.No,Relatively Easy,0.164
2423,0.216,Keith Urban,0.383,213.939,0.703,5.47e-06,E,0.131,-6.988,Major,Country,4-Apr,63.0,0.228,88.50200000000001,MvOut.No,Coming Home,0.57
2424,0.311,Sawyer Brown,0.586,176.44,0.527,0.0,E,0.116,-14.327,Major,Country,4-Apr,52.0,0.0526,131.996,MvOut.No,The Race Is On,0.867
2425,0.0138,Cole Swindell,0.495,193.093,0.828,0.0,C,0.208,-3.944,Major,Country,4-Apr,53.0,0.034,131.996,MvOut.No,Reason to Drink,0.666
2426,0.58,Clint Black,0.737,193.093,0.41,0.0,A,0.25,-11.088,Major,Country,4-Apr,42.0,0.0353,104.647,MvOut.No,Put Yourself In My Shoes,0.397
2427,0.0432,Chase Rice,0.459,204.402,0.888,1.2e-05,G#,0.101,-5.211,Minor,Country,4-Apr,41.0,0.0618,129.79995768297923,MvOut.No,Country in Ya,0.636
2428,0.0133,Morgan Wallen,0.672,173.96,0.878,0.0,C,0.234,-3.338,Major,Country,4-Apr,49.0,0.0342,83.21700000000001,MvOut.No,If I Ever Get You Back,0.962
2429,0.736,Del Reeves,0.626,162.867,0.72,0.0,D,0.307,-10.663,Major,Country,4-Apr,39.0,0.0369,83.21700000000001,MvOut.No,The Girl On The Billboard,0.959
2430,0.304,Jillian Jacqueline,0.547,213.133,0.672,0.0,B,0.0996,-5.023,Major,Country,4-Apr,59.0,0.0496,155.791,MvOut.No,If I Were You (feat. Keith Urban),0.283
2431,0.314,Jason Aldean,0.491,202.547,0.776,0.0,D,0.146,-3.887,Major,Country,4-Apr,59.0,0.0393,154.988,MvOut.No,Amarillo Sky,0.428
2432,0.718,Johnny Cash,0.403,274.2,0.522,0.0192,F,0.147,-8.096,Major,Country,4-Apr,42.0,0.0407,88.095,MvOut.No,The Mercy Seat,0.543
2433,0.398,Willie Nelson,0.583,154.213,0.626,0.000559,D,0.154,-9.185,Major,Country,4-Apr,42.0,0.138,189.774,MvOut.No,Ready to Roar,0.895
2434,0.788,Kenny Rogers,0.451,212.427,0.227,0.0054399999999999,A#,0.106,-14.742,Major,Country,3-Apr,0.0,0.0382,201.293,MvOut.No,Someone Must Feel Like a Fool Tonight,0.259
2435,0.0832,Luke Bryan,0.51,226.867,0.898,0.0,B,0.071,-3.15,Major,Country,4-Apr,74.0,0.0696,144.056,MvOut.No,Play It Again,0.596
2436,0.229,Billy Currington,0.657,232.053,0.714,0.000744,F,0.127,-4.986,Major,Country,4-Apr,62.0,0.0265,141.969,MvOut.No,People Are Crazy,0.361
2437,0.122,Eddie Rabbitt,0.685,191.067,0.718,0.0,C,0.0556,-7.724,Major,Country,4-Apr,58.0,0.0521,131.463,MvOut.No,I Love a Rainy Night,0.958
2438,0.0241,Adam Doleac,0.406,217.664,0.922,0.0,D#,0.106,-3.903,Major,Country,4-Apr,37.0,0.0591,122.40104516026514,MvOut.No,Some Girls,0.426
2439,0.295,Mikel Knight,0.83,250.227,0.884,0.0,D,0.104,-4.386,Major,Country,4-Apr,40.0,0.0634,103.958,MvOut.No,Whiskey Drinkin,0.951
2440,0.454,Katie Noel,0.895,220.802,0.616,0.0,C#,0.115,-6.015,Major,Country,4-Apr,21.0,0.207,103.958,MvOut.No,Silverado,0.276
2441,0.0166,Sarah Darling,0.604,179.314,0.739,5.54e-06,C#,0.294,-4.543,Minor,Country,4-Apr,52.0,0.0273,106.00399999999999,MvOut.No,Call Me,0.597
2442,0.0629,Eric Church,0.385,319.24,0.808,0.0,G,0.33,-6.67,Major,Country,4-Apr,60.0,0.045,129.22,MvOut.No,Mr. Misunderstood,0.546
2443,0.012,Tim McGraw,0.529,236.52,0.777,0.0,G,0.116,-5.567,Major,Country,4-Apr,48.0,0.0319,143.108,MvOut.No,One Of Those Nights,0.38
2444,0.408,empty_field,0.612,157.04,0.801,2.85e-06,B,0.0824,-4.393,Major,Country,4-Apr,52.0,0.0329,143.108,MvOut.No,Stupid,0.837
2445,0.123,Kip Moore,0.714,208.787,0.523,0.0,G#,0.0619,-6.044,Major,Country,4-Apr,52.0,0.0391,79.991,MvOut.No,Blonde,0.363
2446,0.374,Sammy Kershaw,0.755,208.76,0.463,0.0,G,0.0575,-8.374,Major,Country,4-Apr,37.0,0.0247,109.97399999999999,MvOut.No,Grillin' and Chillin',0.764
2447,0.0077599999999999,Haley & Michaels,0.556,175.067,0.866,0.0201,B,0.439,-6.293,Minor,Country,4-Apr,45.0,0.0405,103.993,MvOut.No,All Out,0.529
2448,0.145,Carrie Underwood,0.599,233.107,0.892,0.0,D,0.104,-3.807,Major,Country,4-Apr,38.0,0.0472,103.993,MvOut.No,We're Young and Beautiful,0.455
2449,0.0092,Kip Moore,0.598,318.76,0.685,0.000919,B,0.109,-7.025,Major,Country,4-Apr,41.0,0.06,95.876,MvOut.No,Complicated,0.557
2450,0.659,The Charlie Daniels Band,0.656,318.76,0.623,0.0,C,0.306,-10.729,Major,Country,4-Apr,40.0,0.048,95.876,MvOut.No,Uneasy Rider,0.931
2451,0.0141,Axe Murder Boyz,0.823,182.987,0.831,0.0,A,0.179,-6.325,Major,Country,4-Apr,37.0,0.281,149.995,MvOut.No,I Keeps It Movin,0.604
2452,0.0216,empty_field,0.725,220.843,0.763,2.26e-06,D#,0.105,-4.742,Minor,Country,4-Apr,40.0,0.0277,114.022,MvOut.No,What'cha Say We Don't,0.801
2453,0.0246,Jawga Boyz,0.571,241.998,0.627,0.0,C#,0.122,-6.866,Major,Country,4-Apr,39.0,0.0628,90.463,MvOut.No,Welcome 2 Jawga (feat. Dez & Demun Jones),0.303
2454,0.00987,Turnpike Troubadours,0.501,277.613,0.721,4.04e-05,C,0.101,-7.252,Major,Country,4-Apr,54.0,0.0372,174.02,MvOut.No,"Gin, Smoke, Lies",0.81
2455,0.46,Zac Brown Band,0.556,223.84,0.655,0.0,D#,0.12,-5.909,Major,Country,4-Apr,57.0,0.031,125.963,MvOut.No,As She's Walking Away (feat. Alan Jackson) - Greatest Hits Version,0.334
2456,0.153,Blake Shelton,0.789,213.8,0.72,3.71e-06,G,0.311,-6.296,Major,Country,4-Apr,40.0,0.0418,125.963,MvOut.No,Elvira (feat. The Oak Ridge Boys) - Recorded at Sound Stage Nashville,0.675
2457,0.132,Upchurch,0.722,226.473,0.475,2.12e-06,C#,0.135,-9.633,Major,Country,4-Apr,55.0,0.124,159.908,MvOut.No,The Tennessean,0.443
2458,0.00413,Sturgill Simpson,0.526,210.533,0.875,1.4e-06,E,0.28,-5.713,Major,Country,4-Apr,47.0,0.0743,100.199,MvOut.No,Some Days,0.729
2459,0.0878,Granger Smith,0.611,209.68,0.832,0.0,C,0.24,-6.201,Major,Country,4-Apr,37.0,0.0444,109.488,MvOut.No,Never Too Old,0.506
2460,0.211,Brooks & Dunn,0.659,208.0,0.786,0.0,E,0.0854,-5.583,Major,Country,4-Apr,42.0,0.0279,115.28200000000001,MvOut.No,Lost and Found,0.779
2461,0.0104,Casey Donahew,0.583,208.0,0.916,0.0,E,0.101,-4.593,Major,Country,4-Apr,48.0,0.0411,118.031,MvOut.No,Kiss Me,0.496
2462,0.78,Randy Rogers,0.251,294.851,0.694,0.0,A,0.401,-4.193,Major,Country,4-Apr,35.0,0.0294,109.00299999999999,MvOut.No,In My Arms Instead,0.375
2463,0.0886,Lee Brice,0.663,207.347,0.53,0.0,C#,0.154,-9.763,Major,Country,4-Apr,65.0,0.0301,109.00299999999999,MvOut.No,Drinking Class,0.269
2464,0.225,Confederate Railroad,0.586,223.667,0.517,1.91e-06,E,0.272,-12.88,Major,Country,3-Apr,58.0,0.0268,77.189,MvOut.No,Daddy Never Was The Cadillac Kind,0.637
2465,0.131,Travis Denning,0.555,210.173,0.895,0.0,F,0.0922,-4.787,Major,Country,4-Apr,63.0,0.0472,138.076,MvOut.No,David Ashley Parker From Powder Springs,0.38
2466,0.0443,Big & Rich,0.598,218.6,0.722,0.0,E,0.127,-5.544,Major,Country,4-Apr,54.0,0.0367,153.924,MvOut.No,Lovin' Lately,0.752
2467,0.861,Johnny Cash,0.498,187.707,0.281,3.85e-05,D#,0.305,-17.128,Major,Country,3-Apr,48.0,0.192,111.78399999999999,MvOut.No,"Dark as the Dungeon - Live at Folsom State Prison, Folsom, CA - January 1968",0.377
2468,0.687,Johnny Cash,0.722,178.24,0.63,0.0,D,0.305,-7.508,Major,Country,4-Apr,50.0,0.0686,97.76100000000001,MvOut.No,I Drove Her Out of My Mind,0.825
2469,0.261,Willie Nelson,0.696,152.333,0.818,1.77e-05,E,0.331,-8.643,Major,Country,4-Apr,40.0,0.0462,126.88450878156463,MvOut.No,Still Not Dead,0.869
2470,0.0626,Kane Brown,0.699,194.147,0.893,0.0,A,0.253,-5.412,Major,Country,4-Apr,60.0,0.0431,159.983,MvOut.No,Short Skirt Weather,0.944
2471,0.16,Chris Cagle,0.47,229.573,0.794,0.0,C#,0.0927,-5.784,Major,Country,4-Apr,51.0,0.0438,159.983,MvOut.No,Laredo,0.673
2472,0.882,Ward Thomas,0.429,166.707,0.361,4.49e-06,D#,0.0936,-8.296,Major,Country,4-Apr,48.0,0.0315,169.114,MvOut.No,No Fooling Me,0.394
2473,0.327,Dwight Yoakam,0.593,235.533,0.192,4.85e-06,G,0.345,-15.286,Major,Country,3-Apr,0.0,0.0295,83.52600000000001,MvOut.No,Sin City,0.28
2474,0.0617,Conway Twitty,0.691,181.507,0.168,4.86e-05,A,0.135,-20.161,Major,Country,4-Apr,35.0,0.0416,102.51,MvOut.No,I Don't Know A Thing About Love - The Moon Song,0.5
2475,0.0835,Toby Keith,0.671,212.467,0.822,5.51e-06,C,0.13,-4.844,Major,Country,4-Apr,44.0,0.0279999999999999,102.51,MvOut.No,Drinks After Work,0.817
2476,0.265,empty_field,0.488,467.08,0.637,0.0,A#,0.106,-7.63,Major,Country,4-Apr,70.0,0.0401,88.865,MvOut.No,The Long Way,0.23
2477,0.945,Whiskey Myers,0.42,467.08,0.196,0.000592,C,0.0769,-14.459,Major,Country,4-Apr,38.0,0.0329,136.07,MvOut.No,Song For You,0.246
2478,0.196,Cross Canadian Ragweed,0.394,179.467,0.782,0.00458,G,0.0959,-5.392,Major,Country,4-Apr,40.0,0.0379,108.084,MvOut.No,Whiskey River,0.813
2479,0.074,Jimmie Allen,0.553,168.853,0.751,0.0,G,0.135,-5.854,Major,Country,4-Apr,38.0,0.0292,109.992,MvOut.No,21,0.438
2480,0.0351,Tom MacDonald,0.737,221.7,0.684,1.32e-05,D,0.0813,-7.876,Major,Country,4-Apr,55.0,0.164,100.05799999999999,MvOut.No,I Wish,0.352
2481,0.419,Willie Nelson,0.709,228.56,0.412,4.56e-05,A,0.11,-12.807,Major,Country,4-Apr,42.0,0.0663,101.711,MvOut.No,Me and Paul,0.74
2482,0.378,Dennis Wilson,0.515,157.387,0.562,0.000101,D,0.0966,-14.204,Major,Country,4-Apr,43.0,0.0403,167.709,MvOut.No,Pacific Ocean Blues,0.934
2483,0.319,Dan + Shay,0.493,217.407,0.67,0.0,F#,0.102,-5.131,Major,Country,3-Apr,61.0,0.0298,124.11138675024672,MvOut.No,19 You + Me,0.451
2484,0.034,Upchurch,0.7,172.39,0.701,0.0,C#,0.0828,-8.144,Major,Country,4-Apr,50.0,0.164,189.66299999999998,MvOut.No,Deep Inside the Stix,0.398
2485,0.883,Jimmie Allen,0.517,261.453,0.271,0.0,G,0.111,-7.467,Major,Country,4-Apr,52.0,0.0342,189.66299999999998,MvOut.No,Shallow,0.189
2486,0.0107,Kelsea Ballerini,0.545,206.507,0.833,2.95e-05,G#,0.169,-5.145,Major,Country,4-Apr,39.0,0.0283,90.042,MvOut.No,Sirens,0.695
2487,0.0616,Shotgun Rider,0.589,243.213,0.745,0.0,D#,0.33,-6.052,Minor,Country,4-Apr,46.0,0.0289,111.07799999999999,MvOut.No,Steady as She Goes,0.742
2488,0.142,Love and Theft,0.592,229.76,0.812,0.0,C#,0.14,-4.334,Minor,Country,4-Apr,51.0,0.0399,140.486,MvOut.No,Runaway,0.577
2489,0.226,Mbest11x,0.567,161.239,0.767,0.0,A,0.11,-3.904,Minor,Country,4-Apr,43.0,0.119,80.105,MvOut.No,Fuck Isis,0.679
2490,0.000624,Trent Tomlinson,0.464,192.36,0.843,2.46e-06,G#,0.349,-3.606,Major,Country,4-Apr,53.0,0.0377,157.863,MvOut.No,Running out of Room,0.703
2491,0.373,Reba McEntire,0.634,187.373,0.646,0.0,D,0.0853,-4.937,Major,Country,4-Apr,46.0,0.0356,88.834,MvOut.No,I'm A Survivor,0.512
2492,0.405,Darius Rucker,0.704,193.933,0.628,0.0,F,0.316,-6.678,Major,Country,4-Apr,39.0,0.027,120.027,MvOut.No,Baby I'm Right,0.715
2493,0.666,Conway Twitty,0.554,157.293,0.254,5.82e-05,E,0.131,-16.202,Major,Country,4-Apr,36.0,0.0336,104.69,MvOut.No,After The Fire Is Gone - Single Version,0.674
2494,0.762,Jake Owen,0.541,238.04,0.452,1.98e-05,C#,0.114,-6.129,Major,Country,4-Apr,59.0,0.0279,122.087,MvOut.No,Made For You,0.325
2495,0.0329,Mark Chesnutt,0.493,246.227,0.49,0.0,A#,0.245,-10.316,Major,Country,4-Apr,40.0,0.0345,122.087,MvOut.No,I Don't Want To Miss A Thing,0.159
2496,0.193,Mel McDaniel,0.637,167.093,0.537,0.0028399999999999,E,0.3,-12.905,Major,Country,4-Apr,46.0,0.0275,96.421,MvOut.No,Big Ole Brew,0.717
2497,0.0111,The Lemonheads,0.495,224.48,0.936,0.000709,E,0.276,-7.196,Minor,Country,4-Apr,60.0,0.0401,107.39399999999999,MvOut.No,Mrs. Robinson - Remastered,0.837
2498,0.13,Josh A,0.768,181.025,0.704,0.0,C#,0.199,-5.657,Major,Rap,4-Apr,55.0,0.191,150.015,MvOut.No,John Wick,0.59
2499,0.000608,empty_field,0.76,128.073,0.645,0.0,G,0.134,-4.988,Major,Rap,4-Apr,55.0,0.0377,139.941,MvOut.No,Dukes of Hazzard,0.133
2500,0.013,Future,0.734,228.367,0.683,0.0,C#,0.28,-6.105,Major,Rap,4-Apr,85.0,0.0776,162.03799999999998,MvOut.No,First Off (feat. Travis Scott),0.445
2501,0.216,Logic,0.863,200.8,0.815,0.0,B,0.0887,-6.242,Minor,Rap,4-Apr,61.0,0.232,108.97200000000001,MvOut.No,Run It,0.636
2502,3.15e-05,Breaking Benjamin,0.4,198.04,0.982,8.2e-05,G#,0.133,-2.147,Major,Rap,3-Apr,63.0,0.123,155.046,MvOut.No,Feed the Wolf,0.384
2503,0.0416,Pimp C,0.756,242.267,0.712,0.0,C#,0.239,-4.308,Major,Rap,4-Apr,50.0,0.107,80.027,MvOut.No,Knockin Doors Down,0.211
2504,0.442,BROCKHAMPTON,0.612,251.909,0.858,0.0,C,0.205,-5.359,Minor,Rap,4-Apr,59.0,0.246,129.963,MvOut.No,JOHNNY,0.869
2505,0.000909,Young Nudy,0.853,162.527,0.514,0.0222,C,0.185,-5.445,Minor,Rap,4-Apr,54.0,0.246,129.963,MvOut.No,Hell Shell,0.679
2506,0.000546,P.O.D.,0.451,231.613,0.94,0.0,F,0.343,-4.169,Major,Rap,4-Apr,56.0,0.165,175.919,MvOut.No,Listening For The Silence,0.418
2507,0.0796,Kanye West,0.541,299.613,0.803,1.71e-05,C#,0.176,-3.284,Major,Rap,4-Apr,75.0,0.0738,142.135,MvOut.No,All Of The Lights,0.221
2508,0.147,Big Sean,0.745,213.693,0.714,0.0,C#,0.132,-6.729,Major,Rap,4-Apr,72.0,0.0768,136.972,MvOut.No,Jump Out The Window,0.554
2509,0.265,Ty Dolla $ign,0.77,178.507,0.69,0.0,C#,0.128,-5.565,Major,Rap,4-Apr,63.0,0.136,103.035,MvOut.No,Saved (feat. E-40),0.732
2510,0.337,Brown Boy,0.667,231.147,0.468,0.0,A,0.239,-8.839,Minor,Rap,4-Apr,49.0,0.108,150.03,MvOut.No,Superman,0.423
2511,0.0534,Lil Uzi Vert,0.81,166.766,0.615,0.0,A#,0.0811,-8.376,Minor,Rap,4-Apr,58.0,0.284,150.03,MvOut.No,Original Uzi (4 Of Us),0.596
2512,0.000761,Breaking Benjamin,0.533,205.68,0.957,0.00244,F,0.115,-3.526,Major,Rap,4-Apr,56.0,0.0573,99.079,MvOut.No,Blow Me Away - Soundtrack Version,0.462
2513,0.0646,Wiz Khalifa,0.684,217.667,0.834,0.0,D,0.271,-4.524,Minor,Rap,4-Apr,74.0,0.0675,164.02,MvOut.No,Black and Yellow,0.538
2514,0.396,J. Cole,0.326,211.52,0.65,0.0,B,0.119,-9.574,Minor,Rap,3-Apr,55.0,0.199,84.461,MvOut.No,Never Told,0.438
2515,0.142,The Weeknd,0.705,218.88,0.505,0.0,G#,0.164,-6.923,Major,Rap,4-Apr,74.0,0.192,160.043,MvOut.No,Reminder,0.391
2516,0.392,NAV,0.826,266.467,0.426,1.67e-06,G#,0.172,-9.426,Major,Rap,4-Apr,56.0,0.238,121.09299999999999,MvOut.No,I Don't Care,0.316
2517,0.232,Lil Uzi Vert,0.711,182.16,0.414,0.0,C#,0.149,-4.014,Major,Rap,4-Apr,55.0,0.105,140.012,MvOut.No,Skir Skirr,0.141
2518,0.244,Tory Lanez,0.621,278.515,0.777,0.0,G#,0.449,-4.75,Minor,Rap,4-Apr,67.0,0.151,138.007,MvOut.No,S.w.I.n.G (feat. PnB Rock & Trey Songz),0.526
2519,0.0157,Lil Peep,0.368,214.427,0.796,0.0,C#,0.0694,-4.923,Minor,Rap,4-Apr,76.0,0.0823,170.033,MvOut.No,Awful Things,0.181
2520,0.172,Bryson Tiller,0.433,194.013,0.499,0.0,C#,0.346,-8.499,Minor,Rap,4-Apr,57.0,0.0665,195.842,MvOut.No,The Sequence,0.545
2521,0.0303,Playboi Carti,0.754,177.027,0.777,0.0,G,0.362,-5.077,Major,Rap,4-Apr,65.0,0.0665,75.98,MvOut.No,Lean 4 Real (feat. Skepta),0.159
2522,0.263,G-Eazy,0.558,203.96,0.766,0.0,F#,0.32,-5.953,Minor,Rap,4-Apr,67.0,0.231,96.281,MvOut.No,Sober,0.182
2523,0.0523,Jawga Boyz,0.785,205.418,0.62,0.0,A,0.146,-5.892,Minor,Rap,4-Apr,54.0,0.0733,180.00799999999998,MvOut.No,All The Girls Wanna Ride,0.467
2524,0.0316,Trippie Redd,0.678,119.07,0.474,0.0,A#,0.0754,-10.059,Major,Rap,4-Apr,64.0,0.0428,128.942,MvOut.No,So Alive,0.178
2525,0.00712,BROCKHAMPTON,0.862,114.853,0.523,0.00238,D,0.129,-6.851,Major,Rap,4-Apr,57.0,0.237,156.032,MvOut.No,WHERE THE CASH AT,0.172
2526,0.245,Jon Bellion,0.555,192.732,0.543,0.0,A,0.123,-7.689,Minor,Rap,4-Apr,57.0,0.237,90.67,MvOut.No,Run Wild,0.777
2527,0.168,Marc E. Bassy,0.718,165.8,0.796,0.0,B,0.117,-4.467,Minor,Rap,4-Apr,53.0,0.0849,165.97299999999998,MvOut.No,Treat Me So Bad,0.585
2528,0.000371,empty_field,0.592,235.533,0.746,0.0,D,0.284,-4.975,Major,Rap,4-Apr,51.0,0.0548,165.97299999999998,MvOut.No,Keep It Redneck,0.49
2529,0.0923,Machine Gun Kelly,0.858,215.107,0.595,0.0,F,0.0751,-9.046,Major,Rap,4-Apr,53.0,0.0412,111.00299999999999,MvOut.No,World Series,0.158
2530,0.0593,Lil Mosey,0.75,257.15180992635146,0.476,0.0,G,0.199,-7.864,Minor,Rap,4-Apr,71.0,0.0412,94.995,MvOut.No,Greet Her,0.123
2531,0.135,empty_field,0.324,187.493,0.735,4.84e-05,A#,0.169,-4.054,Major,Rap,4-Apr,71.0,0.0337,113.92299999999999,MvOut.No,I Was Never There,0.169
2532,0.0022199999999999,Machine Gun Kelly,0.711,187.493,0.662,3.11e-06,C,0.126,-8.636,Major,Rap,4-Apr,52.0,0.0755,125.988,MvOut.No,Kiss the Sky,0.0586
2533,0.044,Migos,0.804,251.859,0.774,1.38e-06,E,0.217,-5.79,Minor,Rap,4-Apr,69.0,0.0638,161.955,MvOut.No,BBO (Bad Bitches Only),0.493
2534,0.00188,empty_field,0.345,368.667,0.797,0.0668,C,0.145,-6.152,Major,Rap,4-Apr,62.0,0.0551,117.98700000000001,MvOut.No,Passenger,0.223
2535,0.0949,The Notorious B.I.G.,0.833,286.187,0.628,1.6e-06,D,0.282,-7.041,Major,Rap,4-Apr,62.0,0.141,106.32799999999999,MvOut.No,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm)",0.645
2536,0.0191,Wyclef Jean,0.689,217.126,0.531,0.0,C,0.0889,-7.333,Minor,Rap,4-Apr,52.0,0.239,139.873,MvOut.No,Hendrix,0.366
2537,0.217,Timeflies,0.697,217.126,0.659,0.0,A#,0.254,-5.544,Major,Rap,4-Apr,64.0,0.104,150.941,MvOut.No,Raincoat,0.49
2538,0.288,A$AP Rocky,0.499,237.733,0.921,0.0,F#,0.482,-3.373,Major,Rap,4-Apr,60.0,0.1109206900413819,150.505,MvOut.No,Ghetto Symphony,0.497
2539,0.328,Drake,0.652,319.387,0.894,0.0,C,0.354,-5.701,Minor,Rap,4-Apr,62.0,0.182,87.59,MvOut.No,Fancy,0.262
2540,0.0021,Soulja Boy,0.775,210.608,0.694,0.0,B,0.161,-5.063,Minor,Rap,4-Apr,65.0,0.182,77.389,MvOut.No,Cut Dat Check,0.442
2541,0.0496,Ryan Caraveo,0.825,210.608,0.611,0.0,C#,0.33,-7.728,Major,Rap,4-Apr,57.0,0.184,115.015,MvOut.No,Perfect World,0.539
2542,0.000322,Meek Mill,0.511,362.839,0.718,0.0,B,0.111,-6.293,Minor,Rap,4-Apr,74.0,0.12554439899005015,166.42,MvOut.No,What's Free (feat. Rick Ross & Jay Z),0.267
2543,0.00156,SOB X RBE,0.874,214.57,0.876,0.0,B,0.288,-7.947,Major,Rap,4-Apr,50.0,0.103,120.0,MvOut.No,Carpoolin',0.454
2544,0.0715,A$AP Ferg,0.869,275.867,0.712,0.0,A,0.272,-6.136,Major,Rap,4-Apr,68.0,0.103,120.0,MvOut.No,Shabba,0.435
2545,0.085,Rich The Kid,0.871,190.21,0.478,0.000425,C#,0.0896,-10.466,Major,Rap,4-Apr,54.0,0.282,132.001,MvOut.No,Gargoyle (feat. Swae Lee & Offset),0.15
2546,0.0299,Pia Mia,0.714,207.746,0.559,0.0,G#,0.088,-6.543,Major,Rap,4-Apr,76.0,0.0515,95.979,MvOut.No,Do It Again,0.411
2547,0.553,empty_field,0.446,185.413,0.729,0.0176,C#,0.159,-6.13,Major,Rap,4-Apr,53.0,0.121,82.969,MvOut.No,Save Me,0.596
2548,0.0604,Iggy Azalea,0.697,223.197,0.808,0.0,G,0.435,-4.928,Major,Rap,4-Apr,56.0,0.155,140.013,MvOut.No,Work,0.443
